date,beras_dki,beras_jabar,beras_jateng,beras_jatim,beras_sulsel,beras_sumut,bawang_dki,bawang_jabar,bawang_jateng,bawang_jatim,bawang_sulsel,bawang_sumut,cabai_dki,cabai_jabar,cabai_jateng,cabai_jatim,cabai_sulsel,cabai_sumut
4/19/2023,14900,12600,13250,12100,11800,12500,47500,39500,35200,33600,30850,32400,48350,51400,45550,38550,36100,28250
4/20/2023,14900,12600,13250,12100,11800,12500,47500,39500,35700,33600,32200,32400,48350,51400,44550,38550,36100,28250
4/21/2023,14900,12600,13350,12100,11800,12500,47500,39500,33650,33600,32200,35000,48350,51400,44500,38550,36100,28350
4/22/2023,,,,,,,,,,,,,,,,,,
4/23/2023,,,,,,,,,,,,,,,,,,
4/24/2023,14900,12600,13350,12300,11800,12500,47500,39500,33650,34400,32200,32400,48350,51400,44500,39650,36100,28250
4/25/2023,14900,12600,13350,12250,11900,12500,47500,39500,33650,34450,31850,32400,48350,51400,44500,39200,35600,28250
4/26/2023,14900,12600,13150,12100,11800,12600,55000,43700,41250,39250,32000,32150,49100,47200,32800,40700,35350,23900
4/27/2023,14900,12600,13150,12100,11800,12650,55000,43700,42100,40250,33150,32600,48350,43850,29400,34350,34750,22550
4/28/2023,14900,12600,13150,12100,11800,12650,55000,43350,42100,40300,33750,32800,45050,40900,28150,33150,33750,22000
4/29/2023,,,,,,,,,,,,,,,,,,
4/30/2023,,,,,,,,,,,,,,,,,,
5/1/2023,,12750,13350,12100,11800,12500,,45950,40200,39100,33750,35900,,42100,27200,32850,33750,25000
5/2/2023,14900,12600,13150,12100,11800,12700,55000,43100,41800,41600,35200,32800,40850,38500,25650,29800,29250,21550
5/3/2023,14900,12600,13150,12050,11800,12700,58350,43150,41850,41800,35800,32650,38950,36600,25600,27750,29000,20900
5/4/2023,14900,12600,13150,12050,11800,12700,58350,43800,41750,41950,35050,32550,38950,36150,24950,27100,27300,21000
5/5/2023,14900,12600,13150,12050,11800,12700,58350,43800,41800,42150,34750,33050,41650,35100,24450,26900,26950,21100
5/6/2023,,,,,,,,,,,,,,,,,,
5/7/2023,,,,,,,,,,,,,,,,,,
5/8/2023,14900,12600,13150,12050,11800,12650,55000,43600,42250,42200,35150,33750,41650,35700,25900,29200,25450,20100
5/9/2023,14900,12600,13150,12050,11800,12650,55000,43400,42400,42200,35150,33700,43350,35750,28550,30950,25700,19600
5/10/2023,13550,12600,13100,12050,11800,12650,52350,44450,42250,42200,36150,33400,43350,36200,29600,31650,26450,19400
5/11/2023,14900,12600,13100,12050,11800,12650,54150,44800,42400,42050,36250,33400,41650,36300,29900,32850,27200,19500
5/12/2023,14900,12600,13100,12050,11800,12650,54150,44850,42200,41550,36000,33400,41650,37000,29600,33400,26650,19100
5/13/2023,,,,,,,,,,,,,,,,,,
5/14/2023,,,,,,,,,,,,,,,,,,
5/15/2023,14900,12600,13150,12050,11800,12650,52500,44300,41700,41400,37600,33100,40650,37150,28950,33700,30600,19300
5/16/2023,14900,12600,13150,12050,11800,12650,52500,44100,41350,41500,37750,33000,42300,37300,28200,33050,32000,19200
5/17/2023,14900,12600,13150,12050,11800,12650,52500,44500,40650,40850,37500,33100,43350,37100,27900,32700,32150,19400
5/18/2023,14900,12600,13300,12050,11800,12650,52500,44500,39550,40850,37500,33100,43350,37100,27400,32700,32150,19400
5/19/2023,14900,12600,13150,12100,11700,12650,52500,44250,40700,40000,37550,33300,43350,37150,26650,31550,33350,18800
5/20/2023,,,,,,,,,,,,,,,,,,
5/21/2023,,,,,,,,,,,,,,,,,,
5/22/2023,14900,12600,13150,12100,11700,12650,52500,44050,39850,39850,37250,32900,43350,37450,26000,30900,38500,18450
5/23/2023,14900,12600,13150,12150,11700,12650,52500,44300,39550,39150,37000,32900,43350,37700,25600,30700,38500,19200
5/24/2023,14900,12600,13150,12150,11700,12600,52500,44200,39200,38850,36500,32900,44150,37800,24800,30300,37500,19550
5/25/2023,14900,12600,13150,12150,11700,12600,52500,44150,38800,38450,35650,32900,44150,37600,24650,30050,38000,20350
5/26/2023,14900,12600,13150,12100,11700,12600,53350,43700,38750,38200,35300,32900,42500,37850,24650,30050,37250,20400
5/27/2023,,,,,,,,,,,,,,,,,,
5/28/2023,,,,,,,,,,,,,,,,,,
5/29/2023,14900,12600,13150,12150,11800,12600,49150,43350,38900,37000,33600,33100,41650,36350,24900,29700,34350,24650
5/30/2023,14900,12600,13150,12150,11800,12600,49150,43300,38750,36950,33250,33200,41650,35650,25450,29450,33850,22900
5/31/2023,14900,12600,13150,12150,11800,12600,49150,42800,38700,36850,33550,33300,41650,35050,25600,29450,33750,22550
6/1/2023,14900,12600,13200,12150,11800,12550,49150,42800,38000,36850,33550,34600,41650,35050,25450,29450,33750,23700
6/2/2023,14900,12600,13200,12150,11800,12550,49150,42800,38000,36850,33550,34600,41650,35050,25450,29450,33750,23700
6/3/2023,,,,,,,,,,,,,,,,,,
6/4/2023,,,,,,,,,,,,,,,,,,
6/5/2023,14900,12600,13150,12150,11850,12650,50000,42650,38300,36750,34150,33050,41650,34350,25650,29050,32750,23900
6/6/2023,14900,12600,13150,12150,11850,12600,50000,42450,38400,36700,33750,33700,41650,34250,25800,28900,32550,23300
6/7/2023,14900,12600,13150,12150,11850,12600,50000,42450,38250,36650,33500,33800,41650,33750,25800,29050,32200,23000
6/8/2023,14900,12600,13100,12050,11850,12600,50000,42550,37900,36650,33500,33550,41650,33800,25750,29100,31800,23100
6/9/2023,14900,12600,13100,12050,11850,12600,50000,42550,37900,36600,33000,33250,41650,34100,25650,28150,30650,23200
6/10/2023,,,,,,,,,,,,,,,,,,
6/11/2023,,,,,,,,,,,,,,,,,,
6/12/2023,14900,12600,13100,12050,11850,12600,50000,42150,38650,37300,32150,34850,41650,33300,25000,28550,29700,24550
6/13/2023,14900,12600,13100,12050,11850,12600,50000,42100,38800,37200,32050,35350,41650,33200,25200,28200,29700,24850
6/14/2023,14900,12600,13100,12050,11850,12600,50000,41800,38700,37700,32400,35650,41650,33100,25250,28300,29100,24350
6/15/2023,14900,12600,13050,12050,11850,12600,50000,41850,38750,37600,32650,35850,41650,32750,25000,28800,27100,24050
6/16/2023,14900,12600,13100,12050,11850,12600,50000,41800,38500,37600,33150,35750,40000,32850,24900,28500,27350,23700
6/17/2023,,,,,,,,,,,,,,,,,,
6/18/2023,,,,,,,,,,,,,,,,,,
6/19/2023,14900,12550,13100,12050,11850,12600,46650,41450,38500,37350,34700,36100,40000,32900,24200,27700,27800,23150
6/20/2023,14900,12550,13100,12050,11850,12600,46650,41150,38450,37450,34700,36250,40000,32550,24650,27950,27400,23250
6/21/2023,14900,12550,13100,12050,11800,12600,46650,41350,38500,37300,34700,36450,40000,32900,25050,28050,27900,22750
6/22/2023,14900,12550,13100,12050,11800,12600,46650,41550,38000,37150,34850,36550,40000,33350,25200,28250,29150,22550
6/23/2023,14900,12550,13100,12050,11800,12600,46650,41550,37950,36750,35100,36100,40000,34850,26500,28200,29500,22350
6/24/2023,,,,,,,,,,,,,,,,,,
6/25/2023,,,,,,,,,,,,,,,,,,
6/26/2023,14900,12550,13050,12050,11800,12600,45850,41650,38450,36500,35900,37200,50000,41400,32150,32050,35000,29000
6/27/2023,14900,12550,13050,12050,11800,12600,45850,41850,38500,36450,36900,37300,50000,43400,33000,32900,37850,31750
6/28/2023,14900,12600,13000,12050,11800,12550,45850,42450,37600,36450,36900,37550,50000,41750,32750,32900,37850,31900
6/29/2023,14900,12600,13200,12050,11800,12550,45850,42450,37250,36450,36900,37550,50000,41750,32250,32900,37850,31900
6/30/2023,14900,12600,13200,12050,11800,12550,45850,42450,37250,36450,36900,37550,50000,41750,32250,32900,37850,31900
7/1/2023,,,,,,,,,,,,,,,,,,
7/2/2023,,,,,,,,,,,,,,,,,,
7/3/2023,14900,12550,13050,12050,11800,12600,45000,42300,37750,36450,35750,36900,52500,44900,30400,32000,35800,40500
7/4/2023,14900,12550,13050,12050,11800,12600,45000,42050,37800,36200,35750,36850,52500,44700,30300,31050,34800,41800
7/5/2023,14900,12550,13050,12050,11800,12600,44150,41650,36950,35950,36150,36750,47500,43850,28950,30550,34600,37750
7/6/2023,14900,12550,13050,12050,11800,12600,44150,40700,37500,35850,36150,36550,45850,42000,28000,30100,34100,35650
7/7/2023,14900,12550,13050,12050,11800,12600,42500,39950,37350,35450,36650,36800,41650,40950,26900,28650,32950,35050
7/8/2023,,,,,,,,,,,,,,,,,,
7/9/2023,,,,,,,,,,,,,,,,,,
7/10/2023,14850,12550,13050,12050,11800,12600,40000,37300,35450,34500,38200,36750,40850,40450,27200,27050,31000,34500
7/11/2023,14850,12550,13050,12050,11800,12600,40000,36250,34250,34200,38150,36600,40850,39450,26800,26800,30800,34050
7/12/2023,14850,12600,13050,12050,11800,12600,40000,35800,34250,32600,36800,36600,40850,39200,26900,26600,28750,33500
7/13/2023,14850,12600,13050,12050,11800,12600,40000,35150,33300,31550,36850,36900,40850,38400,27050,26500,28000,34450
7/14/2023,14850,12600,13050,12050,11800,12650,40000,34650,32000,31100,36850,36800,40850,38200,27750,26550,28150,36300
7/15/2023,,,,,,,,,,,,,,,,,,
7/16/2023,,,,,,,,,,,,,,,,,,
7/17/2023,14850,12600,13050,12050,11800,12650,38000,33350,30750,28800,36700,35900,40850,36700,27250,26800,25950,36250
7/18/2023,14850,12600,13050,12050,11800,12650,38000,32550,30700,28150,36350,35900,40850,36250,27350,26600,24950,34750
7/19/2023,,12600,13150,12050,11800,12600,,32550,29950,28150,36350,38600,,36250,26300,26450,24950,38250
7/20/2023,14850,12600,13050,12050,11800,12650,38000,31950,29950,27150,35300,35250,40850,36650,27400,26950,23850,34200
7/21/2023,14850,12600,13050,12050,11800,12650,38850,31850,28900,26800,34900,35250,40850,36650,28200,27100,23150,33950
7/22/2023,,,,,,,,,,,,,,,,,,
7/23/2023,,,,,,,,,,,,,,,,,,
7/24/2023,14850,12600,13050,12050,11850,12700,37500,31600,28150,24850,33100,34300,40850,36550,28650,26650,23200,31200
7/25/2023,14850,12600,13050,12050,11850,12700,36650,31200,27600,24200,32500,34200,40850,36850,28250,26450,23050,31200
7/26/2023,14850,12550,13050,12100,11850,12700,35850,31100,27500,24300,32400,33450,40850,36550,27950,26450,22600,31650
7/27/2023,14850,12550,13050,12100,11850,12650,35850,30950,27200,24350,32950,33450,40850,36350,27650,26550,23000,32350
7/28/2023,14850,12500,13050,12100,11850,12650,35850,30550,26950,24350,32800,33250,40850,36300,26950,26450,23750,31850
7/29/2023,,,,,,,,,,,,,,,,,,
7/30/2023,,,,,,,,,,,,,,,,,,
7/31/2023,14850,12500,13050,12100,11850,12650,35850,30550,26800,23650,31050,33300,41650,36050,28250,26300,23450,31250
8/1/2023,14850,12500,13050,12100,11850,12650,35850,30550,26600,23850,29800,32600,41650,36550,28850,26600,22200,30800
8/2/2023,14850,12550,13050,12100,11850,12650,35850,30600,26550,23800,29900,32600,41650,36900,29000,26850,23050,30000
8/3/2023,14900,12550,13100,12100,11850,12650,35850,30600,26450,23600,29900,32550,41650,37400,29400,27950,23850,31900
8/4/2023,14900,12550,13100,12100,11900,12650,35850,30600,26550,23650,29500,32550,41650,37800,29600,28000,24100,31400
8/5/2023,,,,,,,,,,,,,,,,,,
8/6/2023,,,,,,,,,,,,,,,,,,
8/7/2023,14950,12550,13100,12100,11900,12650,35000,30550,26550,23350,28500,32700,41650,38050,29250,29100,25600,38400
8/8/2023,14950,12600,13100,12100,11900,12650,35000,30600,26250,23300,28500,32600,41650,38050,29150,29050,26200,38400
8/9/2023,14950,12600,13150,12100,11900,12700,35000,30350,26250,23250,28250,32700,41650,38150,29850,29100,26350,39700
8/10/2023,14950,12650,13150,12150,11900,12700,35000,30250,25950,23150,28050,32550,41650,38250,30100,29450,27050,39400
8/11/2023,15000,12650,13200,12150,11950,12700,35000,30100,25500,23200,27700,31950,41650,38750,30050,29300,26800,39600
8/12/2023,,,,,,,,,,,,,,,,,,
8/13/2023,,,,,,,,,,,,,,,,,,
8/14/2023,15050,12650,13250,12200,11950,12700,35000,29600,25600,22900,26300,31650,41650,39600,32150,29850,27650,47600
8/15/2023,15050,12650,13300,12250,11950,12700,35000,29550,25450,22850,26300,31200,41650,40150,32700,30850,27350,46400
8/16/2023,15050,12700,13300,12250,11950,12700,35000,29050,25300,22900,26150,30850,42500,40400,34700,32500,26350,45250
8/17/2023,15050,12700,13450,12250,11950,12600,35000,29050,24250,22900,26150,32100,42500,40400,35000,32500,26350,46500
8/18/2023,15100,12750,13300,12300,11950,12750,35000,28850,24850,22750,25300,30850,46650,41900,34650,33500,25750,47550
8/19/2023,,,,,,,,,,,,,,,,,,
8/20/2023,,,,,,,,,,,,,,,,,,
8/21/2023,15200,12900,13350,12350,11950,12800,35000,28700,24150,22000,26000,30150,46650,44950,35900,34600,27350,47750
8/22/2023,15200,12900,13400,12400,11950,12800,35000,28650,24350,22000,26400,30150,46650,45450,37000,34200,26950,46650
8/23/2023,15200,12900,13400,12400,11950,12800,35000,28150,24250,22200,26500,30400,48350,45100,37750,34800,27100,45100
8/24/2023,15200,12950,13450,12500,11950,15800,35000,27750,24100,22200,26050,31150,48350,46150,37950,35700,27200,44450
8/25/2023,15250,12950,13450,12500,11950,12700,35000,27400,23900,22050,26150,31300,49150,46750,38550,35250,26950,47050
8/26/2023,,,,,,,,,,,,,,,,,,
8/27/2023,,,,,,,,,,,,,,,,,,
8/28/2023,15250,13000,13500,12550,11950,12850,35000,27300,23800,21400,25350,30300,54150,49200,39350,37200,29050,50350
8/29/2023,15300,13150,13550,12650,11950,12850,35000,27200,23300,21350,25250,30550,54150,49800,39800,37550,29050,49950
8/30/2023,15300,13200,13600,12700,11950,12900,35000,27100,22950,21250,25100,30150,52500,49700,39750,37350,29450,50100
8/31/2023,15300,13200,13650,12700,11950,13000,35000,26750,22650,21000,24850,30200,52500,49600,38950,37300,29050,49500
9/1/2023,15400,13200,13700,12700,11950,13000,35000,26450,22500,21000,25750,29750,51650,49150,37250,35550,28500,49250
9/2/2023,,,,,,,,,,,,,,,,,,
9/3/2023,,,,,,,,,,,,,,,,,,
9/4/2023,15400,13600,13800,13000,12000,13000,35000,26150,22600,20900,23350,29950,50000,46000,32900,29300,28100,49800
9/5/2023,15400,13800,13850,13000,12000,13000,35000,26200,22500,21000,23250,29900,50000,45250,31400,28900,27900,48150
9/6/2023,15450,13850,13850,13000,12050,13000,35000,25900,22400,20700,23350,29450,48350,43400,30900,27650,28150,48050
9/7/2023,15450,13850,13850,13000,12050,13000,35000,25850,22400,20750,22850,29050,47500,43100,29200,27300,28800,49050
9/8/2023,15450,13900,13850,13000,12050,13050,35000,25750,22300,20700,23350,29150,45000,41650,28650,26800,28950,48900
9/9/2023,,,,,,,,,,,,,,,,,,
9/10/2023,,,,,,,,,,,,,,,,,,
9/11/2023,15550,13950,13900,13150,12100,13050,35000,25600,22150,20600,22600,28150,42500,39600,27750,24500,27250,45500
9/12/2023,15550,14000,13900,13100,12100,13200,35000,25550,21700,20650,22600,28150,42500,39650,27150,24600,27000,44150
9/13/2023,15550,14000,13900,13150,12100,13200,35000,25400,21700,20600,22500,28150,41650,39600,26900,23950,26600,42900
9/14/2023,15550,14000,13950,13150,12100,13200,35000,25600,21550,20600,22600,27600,43350,39000,26350,23800,25100,41050
9/15/2023,15550,14000,14000,13150,12100,13250,35000,25350,21400,20500,22600,27900,43350,38800,26000,23400,24100,42050
9/16/2023,,,,,,,,,,,,,,,,,,
9/17/2023,,,,,,,,,,,,,,,,,,
9/18/2023,15550,14050,14000,13250,12200,13250,35000,25100,21150,20450,23100,27800,40000,38450,26200,24050,21450,41550
9/19/2023,15550,14050,14000,13250,12300,13300,35000,25150,21150,20200,23500,27700,40000,37900,26250,24450,20600,41800
9/20/2023,15550,14050,14000,13250,12300,13300,35000,25100,21100,20150,23400,26950,40000,37400,26500,24950,20800,41250
9/21/2023,15550,14050,14050,13250,12300,13250,35000,25150,21000,20050,23400,26700,40000,38050,26750,25050,20050,40050
9/22/2023,15550,14050,14050,13250,12300,13300,34150,25100,21150,20200,23400,26150,40850,37950,27150,25400,19900,40200
9/23/2023,,,,,,,,,,,,,,,,,,
9/24/2023,,,,,,,,,,,,,,,,,,
9/25/2023,15550,14100,14050,13400,12400,13300,32150,24700,21050,19650,23900,26350,45000,41100,31150,29600,21600,43300
9/26/2023,15550,14100,14050,13450,12450,13300,32150,24600,20950,19700,23900,26150,45000,41850,32250,30200,22000,43650
9/27/2023,15550,14100,14050,13450,12450,13300,32500,24400,21000,19600,23750,26200,45000,43350,32250,30200,23100,44150
9/28/2023,15550,14100,14100,13450,12450,13300,32500,24400,20050,19600,23750,26950,45000,43350,32150,30200,23100,45150
9/29/2023,15550,14100,14050,13500,12450,13300,32500,24450,21000,19600,23250,25650,45000,43300,33000,30100,23500,43500
9/30/2023,,,,,,,,,,,,,,,,,,
10/1/2023,,,,,,,,,,,,,,,,,,
10/2/2023,15550,14100,14050,13500,12550,13350,32500,24850,21400,19750,22050,25850,45000,45200,34800,30300,24750,39800
10/3/2023,15550,14100,14050,13500,12700,13350,32500,24900,21750,19750,22050,25950,46650,45650,34950,30800,24500,39250
